Date,SPLB
2024-09-04,22.724292755126953
2024-09-05,22.905399322509766
2024-09-06,22.86726951599121
2024-09-09,22.95305824279785
2024-09-10,23.038846969604492
2024-09-11,23.057910919189453
2024-09-12,23.038846969604492
2024-09-13,23.115100860595703
2024-09-16,23.29621124267578
2024-09-17,23.29621124267578
2024-09-18,23.153230667114258
2024-09-19,23.153230667114258
2024-09-20,23.153230667114258
2024-09-23,23.105567932128906
2024-09-24,23.153230667114258
2024-09-25,22.943525314331055
2024-09-26,22.962589263916016
2024-09-27,23.086505889892578
2024-09-30,23.029312133789062
2024-10-01,23.179569244384766
2024-10-02,23.093435287475586
2024-10-03,22.88288688659668
2024-10-04,22.73933219909668
2024-10-07,22.567062377929688
2024-10-08,22.634056091308594
2024-10-09,22.586204528808594
2024-10-10,22.509639739990234
2024-10-11,22.48093032836914
2024-10-14,22.519210815429688
2024-10-15,22.681907653808594
2024-10-16,22.777612686157227
2024-10-17,22.528779983520508
2024-10-18,22.46178436279297
2024-10-21,22.11725616455078
2024-10-22,22.126821517944336
2024-10-23,22.03112030029297
2024-10-24,22.136388778686523
2024-10-25,22.05025863647461
2024-10-28,22.02155113220215
2024-10-29,22.069398880004883
2024-10-30,22.069398880004883
2024-10-31,22.02155113220215
2024-11-01,21.816837310791016
2024-11-04,22.06671714782715
2024-11-05,22.2301025390625
2024-11-06,21.874500274658203
2024-11-07,22.22049331665039
2024-11-08,22.4127140045166
2024-11-11,22.36465835571289
2024-11-12,22.028274536132812
2024-11-13,21.85527801513672
2024-11-14,21.912946701049805
2024-11-15,21.893722534179688
2024-11-18,21.941776275634766
2024-11-19,21.999441146850586
2024-11-20,21.912946701049805
2024-11-21,21.903331756591797
2024-11-22,21.92255401611328
2024-11-25,22.36465835571289
2024-11-26,22.278160095214844
2024-11-27,22.383880615234375
2024-11-29,22.585710525512695
2024-12-02,22.651336669921875
2024-12-03,22.506568908691406
2024-12-04,22.6802921295166
2024-12-05,22.689945220947266
2024-12-06,22.738201141357422
2024-12-09,22.632034301757812
2024-12-10,22.56447410583496
2024-12-11,22.458314895629883
2024-12-12,22.236337661743164
2024-12-13,22.05296516418457
2024-12-16,22.110870361328125
2024-12-17,22.120521545410156
2024-12-18,21.753780364990234
2024-12-19,21.55989646911621
2024-12-20,21.676225662231445
2024-12-23,21.5695858001709
2024-12-24,21.6859188079834
2024-12-26,21.69561195373535
2024-12-27,21.53080940246582
2024-12-30,21.656835556030273
2024-12-31,21.550199508666992
2025-01-02,21.55989646911621
2025-01-03,21.50172996520996
2025-01-06,21.404787063598633
2025-01-07,21.2399845123291
2025-01-08,21.288455963134766
2025-01-10,21.15273666381836
2025-01-13,21.065488815307617
2025-01-14,21.094572067260742
2025-01-15,21.424177169799805
2025-01-16,21.492033004760742
2025-01-17,21.53080940246582
2025-01-21,21.715002059936523
2025-01-22,21.62775421142578
2025-01-23,21.550199508666992
2025-01-24,21.618057250976562
2025-01-27,21.831331253051758
2025-01-28,21.77316665649414
2025-01-29,21.715002059936523
2025-01-30,21.78285789489746
2025-01-31,21.647140502929688
2025-02-03,21.730873107910156
2025-02-04,21.808759689331055
2025-02-05,22.052162170410156
2025-02-06,22.01321792602539
2025-02-07,21.876911163330078
2025-02-10,21.857440948486328
2025-02-11,21.779552459716797
2025-02-12,21.604305267333984
2025-02-13,21.876911163330078
2025-02-14,21.974271774291992
2025-02-18,21.808759689331055
2025-02-19,21.82823371887207
2025-02-20,21.896385192871094
2025-02-21,22.01321792602539
2025-02-24,22.091106414794922
2025-02-25,22.36371421813965
2025-02-26,22.412397384643555
2025-02-27,22.266357421875
2025-02-28,22.412397384643555
2025-03-03,22.510183334350586
2025-03-04,22.35372543334961
2025-03-05,22.265718460083008
2025-03-06,22.13859748840332
2025-03-07,22.089702606201172
2025-03-10,22.167932510375977
2025-03-11,21.962581634521484
2025-03-12,21.864797592163086
2025-03-13,21.982141494750977
2025-03-14,21.972362518310547
2025-03-17,22.05059051513672
2025-03-18,22.119041442871094
2025-03-19,22.275495529174805
2025-03-20,22.22660255432129
2025-03-21,22.148372650146484
2025-03-24,21.982141494750977
2025-03-25,22.011474609375
2025-03-26,21.85502052307129
2025-03-27,21.80612564086914
2025-03-28,21.972362518310547
2025-03-31,22.070144653320312
2025-04-01,22.177202224731445
2025-04-02,22.265596389770508
2025-04-03,22.196847915649414
2025-04-04,22.21649169921875
2025-04-07,21.538799285888672
2025-04-08,21.087003707885742
2025-04-09,21.656658172607422
2025-04-10,21.057538986206055
2025-04-11,21.16557502746582
2025-04-14,21.283435821533203
2025-04-15,21.46022605895996
2025-04-16,21.538799285888672
2025-04-17,21.46022605895996
2025-04-21,21.096826553344727
2025-04-22,21.204864501953125
2025-04-23,21.3914737701416
2025-04-24,21.676301956176758
2025-04-25,21.833444595336914
2025-04-28,21.87273406982422
2025-04-29,21.93166160583496
2025-04-30,21.715587615966797
2025-05-01,21.636659622192383
2025-05-02,21.587326049804688
2025-05-05,21.50839614868164
2025-05-06,21.537994384765625
2025-05-07,21.616924285888672
2025-05-08,21.488664627075195
2025-05-09,21.46893310546875
2025-05-12,21.478797912597656
2025-05-13,21.46893310546875
2025-05-14,21.3308048248291
2025-05-15,21.50839614868164
2025-05-16,21.57746124267578
2025-05-19,21.57746124267578
2025-05-20,21.45906639099121
2025-05-21,21.084148406982422
2025-05-22,21.232141494750977
2025-05-23,21.24201011657715
2025-05-27,21.57746124267578
2025-05-28,21.488664627075195
2025-05-29,21.656391143798828
2025-05-30,21.705720901489258
2025-06-02,21.60660743713379
2025-06-03,21.64625358581543
2025-06-04,21.884124755859375
2025-06-05,21.824657440185547
2025-06-06,21.666078567504883
2025-06-09,21.7453670501709
2025-06-10,21.834569931030273
2025-06-11,21.89403533935547
2025-06-12,22.112083435058594
2025-06-13,21.903947830200195
2025-06-16,21.804834365844727
2025-06-17,21.933679580688477
2025-06-18,21.963415145874023
2025-06-20,21.983238220214844
2025-06-23,22.012971878051758
2025-06-24,22.171552658081055
2025-06-25,22.131906509399414
2025-06-26,22.231021881103516
2025-06-27,22.16164207458496
2025-06-30,22.36977767944336
2025-07-01,22.43946647644043
2025-07-02,22.42951011657715
2025-07-03,22.34986686706543
2025-07-07,22.130847930908203
2025-07-08,22.041248321533203
2025-07-09,22.23040199279785
2025-07-10,22.240358352661133
2025-07-11,22.001428604125977
2025-07-14,22.001428604125977
2025-07-15,21.891918182373047
2025-07-16,21.901874542236328
2025-07-17,21.971561431884766
2025-07-18,22.001428604125977
2025-07-21,22.150758743286133
2025-07-22,22.22044563293457
2025-07-23,22.170669555664062
2025-07-24,22.150758743286133
2025-07-25,22.27022361755371
2025-07-28,22.180625915527344
2025-07-29,22.43946647644043
2025-07-30,22.31004524230957
